sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Predicted size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Predicted size (seq)	True positives (seq)	True size (seq)
pool	550984	Halomonas sp.	species			30052	0				1	0	
pool	43595	Halanaerobium saccharolyticum	species			18465	0				2	0	
pool	53329	Desulfospira joergensenii	species			133606	0				1	0	
pool	1280	Staphylococcus aureus	species			143078	0				6	0	
pool	1402135	Sulfitobacter pseudonitzschiae	species			52539	0				2	0	
pool	257440	Pleomorphomonas koreensis	species			20428	0				2	0	
pool	246144	Enterococcus italicus	species			17978	0				1	0	
pool	1179778	Pseudomonas sp.	species			111996	0				2	0	
pool	229204	Flavobacterium frigoris	species	0.0		393354	0		0.0		1	0	
pool	303682	Thauera sp.	species			255034	0				6	0	
pool	51197	Syntrophobotulus glycolicus	species			72259	0				1	0	
pool	1307	Streptococcus suis	species			145501	0				3	0	
pool	1234595	Pacificimonas flava	species			188714	0				1	0	
pool	189425	Paenibacillus graminis	species	0.0		588305	0		0.0		2	0	
pool	1120792	Methylopila sp.	species			90145	0				4	0	
pool	1248917	Porphyrobacter sp.	species			33744	0				1	0	
pool	1510	Thermoclostridium stercorarium	species			21650	0				2	0	
pool	1229276	Sphingobacterium deserti	species			205300	0				1	0	
pool	385957	Amycolatopsis sp.	species			151847	0				2	0	
pool	298654	Frankia inefficax	species			1140	0				1	0	
pool	444515	Maribacter forsetii	species			172763	0				5	0	
pool	39492	[Eubacterium] siraeum	species			46462	0				2	0	
pool	820	Bacteroides uniformis	species			6915	0				1	0	
pool	36819	Amycolatopsis azurea	species			10313	0				2	0	
pool	1757	Thermoanaerobacter ethanolicus	species			102993	0				4	0	
pool	1488	Clostridium acetobutylicum	species			49094	0				4	0	
pool	1157686	Rhizobium sp.	species			54913	0				2	0	
pool	2293	Desulfobacter postgatei	species			168001	0				3	0	
pool	171285	Mycoplasma glycophilum	species			140328	0				5	0	
pool	28172	Vibrio metschnikovii	species			99170	0				1	0	
pool	1538	Clostridium ljungdahlii	species			112351	0				3	0	
pool	1405	Bacillus mycoides	species			32993	0				2	0	
pool	154347	Thiorhodospira sibirica	species			115966	0				2	0	
pool	1465757	Peptoniphilus senegalensis	species			76785	0				2	0	
pool	501023	Glaciibacter superstes	species			3809	0				1	0	
pool	1262795	Clostridium sp.	species			13261	0				2	0	
pool	1042378	Oceanicola sp.	species			276822	0				3	0	
pool	92490	Erwinia toletana	species	0.0		343342	0		0.0		4	0	
pool	33007	Actinomyces neuii	species			8529	0				1	0	
pool	1905730	Pectobacterium parmentieri	species			3777	0				1	0	
pool	97139	Clostridium sp.	species			98978	0				1	0	
pool	420952	Paraburkholderia bryophila	species			25522	0				1	0	
pool	1814	Amycolatopsis methanolica	species			59021	0				2	0	
pool	721785	Acidovorax ebreus	species			16443	0				1	0	
pool	1472719	Paenibacillus sp.	species			204121	0				2	0	
pool	590849	Nitritalea halalkaliphila	species			160180	0				2	0	
pool	67294	Streptomyces filamentosus	species			2566	0				1	0	
pool	1235803	Parabacteroides sp.	species			82136	0				1	0	
pool	1335	Streptococcus equinus	species			14914	0				1	0	
pool	9818	Orycteropus afer	species			55576	0				2	0	
pool	1263008	Firmicutes bacterium	species			50404	0				3	0	
pool	132144	Candidatus Glomeribacter	species			2311	0				1	0	
pool	171282	Mycoplasma columborale	species			40135	0				4	0	
pool	94255	Runella zeae	species			4512	0				1	0	
pool	1329819	Enterobacter sp.	species			2237	0				2	0	
pool	936134	Ensifer sp.	species			4428	0				4	0	
pool	1287085	Mesorhizobium sp.	species			73737	0				3	0	
pool	891	Desulfuromonas acetoxidans	species			12174	0				1	0	
pool	913865	Desulfosporosinus sp.	species	0.0		590731	0		0.0		8	0	
pool	39485	[Eubacterium] eligens	species			32005	0				1	0	
pool	859058	Caenispirillum salinarum	species			870	0				1	0	
pool	311230	Paraburkholderia terrae	species			121499	0				1	0	
pool	937772	gamma proteobacterium	species			56088	0				1	0	
pool	453962	Halomonas lutea	species			82282	0				3	0	
pool	1335308	Burkholderia sp.	species			2654	0				3	0	
pool	1985254	Xanthomonas phaseoli	species			1148	0				1	0	
pool	42235	Streptomyces bottropensis	species	0.0		596284	0		0.0		6	0	
pool	6412	Helobdella robusta	species			2077	0				1	0	
pool	1263061	Blautia hydrogenotrophica	species			13554	0				1	0	
pool	1263103	Prevotella stercorea	species			12939	0				1	0	
pool	1262736	Bacteroides sp.	species			195740	0				2	0	
pool	249058	Gordonia otitidis	species			71265	0				2	0	
pool	171287	Mycoplasma moatsii	species			223637	0				2	0	
pool	153721	Sporocytophaga myxococcoides	species			8477	0				1	0	
pool	1283285	Pseudomonas sp.	species			1851	0				2	0	
pool	420402	Marinobacterium rhizophilum	species			11961	0				1	0	
pool	259354	Desulfatibacillum alkenivorans	species			116616	0				1	0	
pool	48664	Xanthomonas fragariae	species			278	0				1	0	
pool	1287292	Mesorhizobium sp.	species			645	0				1	0	
pool	1262782	Clostridium sp.	species			125853	0				2	0	
pool	9901	Bison bison	species			1532	0				1	0	
pool	1463920	Streptomyces sp.	species			62537	0				4	0	
pool	28037	Streptococcus mitis	species			31745	0				1	0	
pool	936563	Fusobacterium sp.	species			22307	0				1	0	
pool	631362	Thiorhodovibrio sp.	species			8708	0				1	0	
pool	991	Flavobacterium hydatis	species			142568	0				4	0	
pool	1380346	Streptomyces sp.	species			60900	0				3	0	
pool	374846	Rhodococcus sp.	species			2139	0				2	0	
pool	10042	Peromyscus maniculatus	species			4693	0				2	0	
pool	519989	Ectothiorhodospira sp.	species			46286	0				1	0	
pool	393921	Porphyromonas crevioricanis	species			71225	0				2	0	
pool	213312	Herbaspirillum lusitanum	species	0.0		308635	0		0.0		5	0	
pool	158899	Collimonas fungivorans	species			121846	0				3	0	
pool	247633	marine gamma	species			1358	0				1	0	
pool	82789	Agrobacterium sp.	species			75589	0				4	0	
pool	266	Paracoccus denitrificans	species	0.0		479662	0		0.0		6	0	
pool	1262816	Clostridium sp.	species			7637	0				1	0	
pool	258533	Mycolicibacterium cosmeticum	species			2506	0				1	0	
pool	261685	Thermosinus carboxydivorans	species			27821	0				2	0	
pool	412384	Bacillus aryabhattai	species			48452	0				2	0	
pool	1262756	Blautia sp.	species			55136	0				1	0	
pool	7238	Drosophila sechellia	species			7867	0				1	0	
pool	33031	Peptoniphilus lacrimalis	species			209420	0				4	0	
pool	29355	Ruminiclostridium cellobioparum	species	0.0		831414	0		0.0		3	0	
pool	669461	Paenibacillus pini	species			63260	0				2	0	
pool	691816	Bacteroides rodentium	species			165569	0				1	0	
pool	1460244	Streptomyces sp.	species			4734	0				2	0	
pool	111501	Muricauda ruestringensis	species			5007	0				4	0	
pool	1463937	Streptomyces sp.	species	0.0		630156	0		0.0		7	0	
pool	1085	Rhodospirillum rubrum	species			8870	0				1	0	
pool	663275	Fibrisoma limi	species			100329	0				3	0	
pool	386056	Paraburkholderia ferrariae	species	0.0		339535	0		0.0		2	0	
pool	542	Zymomonas mobilis	species			33438	0				2	0	
pool	142461	Vibrio ichthyoenteri	species			5768	0				2	0	
pool	1452534	Microbacterium sp.	species			258049	0				3	0	
pool	171283	Mycoplasma cricetuli	species			42893	0				1	0	
pool	1463662	Pseudomonas sp.	species			105668	0				1	0	
pool	1262892	Eubacterium sp.	species			6565	0				1	0	
pool	74426	Collinsella aerofaciens	species			18475	0				1	0	
pool	15368	Brachypodium distachyon	species			1543	0				1	0	
pool	1501230	Paenibacillus tyrfis	species			61942	0				3	0	
pool	5145	Podospora anserina	species			131421	0				1	0	
pool	983548	Dokdonia sp.	species			40687	0				1	0	
pool	477976	Calditerrivibrio nitroreducens	species			167142	0				1	0	
pool	151276	Bacteroides coprosuis	species			131697	0				1	0	
pool	54005	Peptoniphilus harei	species			15564	0				1	0	
pool	111564	Kineosphaera limosa	species			1519	0				1	0	
pool	31958	Amycolatopsis orientalis	species			221854	0				4	0	
pool	52242	Lactobacillus gallinarum	species			7711	0				2	0	
pool	1380367	Sulfitobacter sp.	species	0.0		571065	0		0.0		2	0	
pool	36809	Mycobacteroides abscessus	species			20686	0				1	0	
pool	293386	Bacillus stratosphericus	species	0.0		453712	0		0.0		7	0	
pool	1385985	Sphingobacterium paucimobilis	species			58780	0				1	0	
pool	225906	Paenibacillus sanguinis	species			9828	0				1	0	
pool	1310728	Acinetobacter sp.	species			56592	0				1	0	
pool	587753	Pseudomonas chlororaphis	species			132481	0				5	0	
pool	1150157	Bacillus bingmayongensis	species			5669	0				1	0	
pool	1435146	Morganella sp.	species			2967	0				3	0	
pool	626940	Phascolarctobacterium succinatutens	species			9463	0				1	0	
pool	284042	Streptomyces violaceorubidus	species			156316	0				1	0	
pool	1287326	Mesorhizobium sp.	species			14140	0				1	0	
pool	88274	delta proteobacterium	species	0.0		432661	0		0.0		5	0	
pool	881893	Fulvivirga imtechensis	species			17278	0				2	0	
pool	2296	Desulfobacterium autotrophicum	species			110812	0				1	0	
pool	84023	Clostridium autoethanogenum	species			185126	0				2	0	
pool	74319	Hyphomonas polymorpha	species			151064	0				1	0	
pool	1073330	Streptomyces zinciresistens	species			2107	0				3	0	
pool	35754	Dactylosporangium aurantiacum	species			1294	0				1	0	
pool	696485	Vibrio owensii	species			63374	0				2	0	
pool	28174	Vibrio ordalii	species			141137	0				3	0	
pool	358743	[Clostridium] citroniae	species			204761	0				5	0	
pool	1549	[Clostridium] sporosphaeroides	species			51948	0				1	0	
pool	246167	Vibrio crassostreae	species			64676	0				1	0	
pool	9796	Equus caballus	species			978	0				1	0	
pool	920	Acidithiobacillus ferrooxidans	species			8435	0				1	0	
pool	913326	Skermanella stibiiresistens	species			6938	0				1	0	
pool	487319	Shewanella marina	species			6000	0				2	0	
pool	1535421	Pseudoalteromonas sp.	species			74801	0				1	0	
pool	271155	Flavobacterium antarcticum	species			28119	0				6	0	
pool	33943	Kyrpidia tusciae	species			17550	0				1	0	
pool	51101	Brevibacillus agri	species			128503	0				3	0	
pool	84026	[Clostridium] methylpentosum	species			47755	0				1	0	
pool	644076	Silicibacter sp.	species	0.0		817266	0		0.0		2	0	
pool	28199	Arcobacter nitrofigilis	species			109941	0				1	0	
pool	285540	Streptomyces thermolilacinus	species			8828	0				2	0	
pool	164546	Cupriavidus taiwanensis	species			88829	0				2	0	
pool	1262930	Prevotella sp.	species			26929	0				1	0	
pool	1262830	Clostridium sp.	species			298	0				1	0	
pool	143995	Megachile rotundata	species			85150	0				1	0	
pool	467661	Rhodobacteraceae bacterium	species			60619	0				3	0	
pool	128390	Nipponia nippon	species			5931	0				2	0	
pool	56459	Xanthomonas vasicola	species			5561	0				2	0	
pool	1500897	Burkholderia sp.	species			52092	0				2	0	
pool	1347370	Pantoea sp.	species			1299	0				1	0	
pool	427926	Dethiobacter alkaliphilus	species			7992	0				1	0	
pool	1444768	Kitasatospora sp.	species			55185	0				4	0	
pool	1262980	Veillonella sp.	species			1360	0				1	0	
pool	68194	Streptomyces durhamensis	species			2688	0				1	0	
pool	1004836	Gluconacetobacter sp.	species			13491	0				1	0	
pool	249567	Streptomyces decoyicus	species			15927	0				1	0	
pool	4113	Solanum tuberosum	species			3714	0				1	0	
pool	1234594	Pseudomonas sp.	species			14877	0				1	0	
pool	1262832	Clostridium sp.	species			25472	0				1	0	
pool	228	Pseudoalteromonas haloplanktis	species			32479	0				1	0	
pool	665550	Dietzia alimentaria	species			12296	0				1	0	
pool	9483	Callithrix jacchus	species			11309	0				2	0	
pool	626930	Bacteroides fluxus	species			106870	0				2	0	
pool	508770	Sciscionella marina	species			9533	0				2	0	
pool	1231	Nitrosospira multiformis	species			2737	0				1	0	
pool	107636	Methylosinus sp.	species			22087	0				2	0	
pool	481722	Lactobacillus kisonensis	species			72163	0				1	0	
pool	1575	Leifsonia xyli	species			441	0				1	0	
pool	1395580	Enterobacter sp.	species			1154	0				1	0	
pool	1157681	Caulobacter sp.	species			168154	0				6	0	
pool	596152	Desulfovibrio sp.	species			15969	0				2	0	
pool	1263005	Firmicutes bacterium	species			1729	0				1	0	
pool	351016	Roseobacter sp.	species			21460	0				2	0	
pool	228955	Arenibacter certesii	species			42146	0				1	0	
pool	1303256	Sphingobium sp.	species			126704	0				3	0	
pool	424182	Rhizobium sp.	species	0.0		337830	0		0.0		3	0	
pool	1354	Enterococcus hirae	species			10341	0				1	0	
pool	907	Megasphaera elsdenii	species			19478	0				1	0	
pool	753085	Synechococcus phage	species			1700	0				1	0	
pool	67297	Streptomyces flaveolus	species			3499	0				2	0	
pool	644	Aeromonas hydrophila	species			27475	0				2	0	
pool	140110	[Nectria] haematococca	species			1029	0				1	0	
pool	474922	Colletotrichum gloeosporioides	species			4320	0				3	0	
pool	1147159	Ornithinibacillus scapharcae	species			9844	0				2	0	
pool	96565	Lactobacillus hamsteri	species			32369	0				1	0	
pool	404770	Marinobacterium litorale	species			62925	0				2	0	
pool	29350	Thermoanaerobacter thermocopriae	species			46855	0				3	0	
pool	371720	Streptomyces monomycini	species			28766	0				1	0	
pool	192875	Capsaspora owczarzaki	species			388	0				1	0	
pool	28223	Desulfobacula toluolica	species			258752	0				3	0	
pool	1262949	Roseburia sp.	species			76258	0				2	0	
pool	53419	Treponema socranskii	species			178322	0				3	0	
pool	34018	Rhodospirillum centenum	species			307	0				1	0	
pool	40542	Leptotrichia buccalis	species			5552	0				1	0	
pool	1192124	Burkholderia sp.	species			81185	0				3	0	
pool	1226757	Streptomyces rapamycinicus	species	0.0		744251	0		0.0		3	0	
pool	67581	Streptomyces viridosporus	species			15797	0				1	0	
pool	1545915	Sphingomonas sp.	species			103940	0				4	0	
pool	9402	Pteropus alecto	species			31221	0				1	0	
pool	33889	Brevibacterium casei	species			12895	0				2	0	
pool	935199	Rhodococcus sp.	species			1333	0				1	0	
pool	42254	Sorex araneus	species			49749	0				4	0	
pool	171279	Mycoplasma anatis	species			4902	0				1	0	
pool	29555	Mycoplasma canis	species			188468	0				6	0	
pool	85643	Thauera sp.	species			2076	0				1	0	
pool	182270	Aurantimonas coralicida	species			131822	0				5	0	
pool	1298874	Rhizobium sp.	species			74387	0				3	0	
pool	29503	Desulfomicrobium escambiense	species	0.0		925077	0		0.0		5	0	
pool	1537504	Porphyromonas sp.	species			107203	0				1	0	
pool	938278	Casaltella massiliensis	species			44873	0				1	0	
pool	1464	Paenibacillus larvae	species			1393	0				1	0	
pool	278956	Opitutaceae bacterium	species			4329	0				1	0	
pool	639313	Hoyosella subflava	species			17823	0				1	0	
pool	1262888	Eubacterium sp.	species			6281	0				1	0	
pool	1282360	Asticcacaulis sp.	species			1527	0				1	0	
pool	42094	Ureaplasma diversum	species			1610	0				1	0	
pool	81462	Thermanaerovibrio acidaminovorans	species			23469	0				2	0	
pool	94625	Ochrobactrum intermedium	species			32170	0				3	0	
pool	44674	Sulfurospirillum barnesii	species			28881	0				1	0	
pool	67275	Streptomyces aureocirculatus	species			23121	0				2	0	
pool	1499685	Bacillus andreraoultii	species			56145	0				1	0	
pool	363870	Bacillus ginsengihumi	species			36467	0				1	0	
pool	141390	Chromohalobacter israelensis	species			8469	0				1	0	
pool	2015	Nocardiopsis prasina	species			41571	0				1	0	
pool	1525	Moorella thermoacetica	species			116236	0				3	0	
pool	391600	Brevundimonas sp.	species			7068	0				1	0	
pool	1470593	Pseudomonas sp.	species			12778	0				1	0	
pool	1556	Gottschalkia acidurici	species			139934	0				1	0	
pool	106578	Thermoanaerobacter siderophilus	species			218549	0				1	0	
pool	982	Saccharicrinis fermentans	species			51513	0				3	0	
pool	3885	Phaseolus vulgaris	species			1267	0				1	0	
pool	1125974	Thermoanaerobacter indiensis	species			26232	0				1	0	
pool	1144340	Pseudomonas sp.	species			15641	0				1	0	
pool	1301088	Rhodococcus sp.	species			30075	0				3	0	
pool	426114	Thiomonas arsenitoxydans	species			3555	0				2	0	
pool	263511	Crocosphaera watsonii	species			7983	0				1	0	
pool	1535750	Thermoactinomyces sp.	species			6801	0				1	0	
pool	121845	Diaphorina citri	species			3126	0				1	0	
pool	519051	Alcanivorax hongdengensis	species			15184	0				1	0	
pool	13335	Anaerobiospirillum succiniciproducens	species			40008	0				2	0	
pool	116085	Coprococcus catus	species			237995	0				5	0	
pool	360807	Roseburia inulinivorans	species			19293	0				1	0	
pool	377615	Thermobacillus composti	species			137457	0				1	0	
pool	607711	Neisseria wadsworthii	species			9095	0				1	0	
pool	1283291	Pseudomonas sp.	species			42942	0				1	0	
pool	81031	Hyphomonas johnsonii	species			60567	0				1	0	
pool	1263090	Odoribacter splanchnicus	species			32570	0				1	0	
pool	376806	Bacteroides gallinarum	species			8217	0				1	0	
pool	430914	Halorhabdus tiamatea	species			47715	0				4	0	
pool	521	Bordetella avium	species			4676	0				1	0	
pool	721133	Nitratireductor indicus	species	0.0		696075	0		0.0		2	0	
pool	364410	Granulibacter bethesdensis	species			198258	0				5	0	
pool	1497679	Listeriaceae bacterium	species			453	0				1	0	
pool	153026	Desulforegula conservatrix	species	0.0		296147	0		0.0		4	0	
pool	658088	Lachnospiraceae bacterium	species			22375	0				1	0	
pool	406552	Natrinema sp.	species			36238	0				10	0	
pool	61624	Paenibacillus mucilaginosus	species			2909	0				1	0	
pool	67373	Streptomyces varsoviensis	species			222968	0				2	0	
pool	329186	Flavobacterium saliperosum	species			124816	0				1	0	
pool	665097	Erwinia piriflorinigrans	species			153960	0				3	0	
pool	630	Yersinia enterocolitica	species			99318	0				3	0	
pool	673	Grimontia hollisae	species			80154	0				3	0	
pool	1321368	Xanthomonas maliensis	species	0.0		348913	0		0.0		4	0	
pool	1287313	Mesorhizobium sp.	species			2475	0				1	0	
pool	254787	Paeniglutamicibacter gangotriensis	species			7116	0				1	0	
pool	191389	Leifsonia rubra	species			1053	0				1	0	
pool	82979	Budvicia aquatica	species			42077	0				4	0	
pool	179237	Sinorhizobium phage	species			46506	0				1	0	
pool	1504672	Polaromonas sp.	species			71872	0				2	0	
pool	221822	Phaeobacter inhibens	species			150224	0				1	0	
pool	983544	Lacinutrix sp.	species			2677	0				1	0	
pool	1506995	Streptomyces sp.	species			3371	0				3	0	
pool	1026970	Nannospalax galili	species			20976	0				1	0	
pool	1121830	Fodinicurvata fenggangensis	species			11388	0				1	0	
pool	39496	Eubacterium ventriosum	species			57356	0				2	0	
pool	720605	Halomonas smyrnensis	species			109189	0				1	0	
pool	644968	Desulfovibrio sp.	species			126748	0				1	0	
pool	1341165	Flavobacterium enshiense	species			21002	0				1	0	
pool	995	Solitalea canadensis	species			33882	0				1	0	
pool	1488328	Pseudomonas sp.	species			3762	0				3	0	
pool	1397532	Marinobacter sp.	species			7652	0				1	0	
pool	67348	Streptomyces prunicolor	species			15261	0				1	0	
pool	88132	Eremococcus coleocola	species			98037	0				1	0	
pool	76947	Sphingobium herbicidovorans	species			9292	0				1	0	
pool	1408311	Oribacterium sp.	species			15532	0				1	0	
pool	1137281	Xanthomarina gelatinilytica	species			25127	0				1	0	
pool	9612	Canis lupus	species			1424	0				1	0	
pool	494419	Arthrobacter sp.	species			2756	0				1	0	
pool	247490	Candidatus Jettenia	species			9649	0				1	0	
pool	96345	Flavobacterium psychrophilum	species			239923	0				2	0	
pool	28095	Burkholderia gladioli	species			1721	0				1	0	
pool	1391	Aneurinibacillus aneurinilyticus	species			11023	0				1	0	
pool	60547	Caballeronia glathei	species			117077	0				2	0	
pool	553239	Vibrio breoganii	species			5747	0				1	0	
pool	34010	Azospirillum halopraeferens	species			9942	0				1	0	
pool	523	Acidiphilium angustum	species			950	0				1	0	
pool	487796	Flavobacteria bacterium	species			172420	0				1	0	
pool	558169	Lentibacillus jeotgali	species			5805	0				1	0	
pool	166486	Roseburia intestinalis	species			8666	0				1	0	
pool	305700	Thauera sp.	species			160932	0				3	0	
pool	28090	Acinetobacter lwoffii	species			30105	0				1	0	
pool	182640	Kribbella flavida	species			28322	0				2	0	
pool	299567	Adhaeribacter aquaticus	species			21096	0				1	0	
pool	4432	Nelumbo nucifera	species			8546	0				2	0	
pool	1262773	Clostridium sp.	species			92646	0				1	0	
pool	469610	Burkholderiales bacterium	species			18496	0				2	0	
pool	1087449	Aquimarina agarilytica	species			2119	0				1	0	
pool	44012	Ferrimonas balearica	species			18923	0				1	0	
pool	268407	Paenibacillus wynnii	species			30831	0				1	0	
pool	1380389	Sphingomonas sp.	species			94025	0				1	0	
pool	89050	Streptomyces yeochonensis	species			12919	0				2	0	
pool	230310	Curvibacter gracilis	species			35694	0				3	0	
pool	1144322	Pseudomonas sp.	species			896	0				1	0	
pool	36834	Clostridium celatum	species			255882	0				2	0	
pool	1262891	Eubacterium sp.	species			8859	0				1	0	
pool	225917	Paenibacillus massiliensis	species			2625	0				1	0	
pool	1298875	Nocardioides sp.	species			34476	0				1	0	
pool	2066	Kitasatospora setae	species			8611	0				2	0	
pool	1158318	Desulfurobacterium sp.	species			79429	0				1	0	
pool	82116	Acetobacterium dehalogenans	species			1792	0				1	0	
pool	1167747	Rhizobium sp.	species			20800	0				1	0	
pool	1125977	Pseudomonas sp.	species			3894	0				3	0	
pool	1267973	Arthrobacter sp.	species			49892	0				2	0	
pool	1263000	Firmicutes bacterium	species			10361	0				1	0	
pool	1150399	Leifsonia sp.	species			22565	0				1	0	
pool	1262819	Clostridium sp.	species			14797	0				1	0	
pool	67255	Streptomyces achromogenes	species			144368	0				2	0	
pool	523742	Marinobacter santoriniensis	species			21728	0				1	0	
pool	59814	Pantoea dispersa	species			73336	0				1	0	
pool	1287325	Mesorhizobium sp.	species			37506	0				2	0	
pool	106590	Cupriavidus necator	species			522	0				1	0	
pool	74311	Brevundimonas bacteroides	species	0.0		844946	0		0.0		2	0	
pool	328813	Alistipes onderdonkii	species			42648	0				1	0	
pool	264635	Acholeplasma granularum	species			9772	0				1	0	
pool	1131812	Flavobacterium sp.	species			1608	0				1	0	
pool	97096	Eutypa lata	species			2130	0				1	0	
pool	457412	Ruminococcus sp.	species			14001	0				1	0	
pool	351745	Shewanella sp.	species			155905	0				1	0	
pool	252302	Oceanicola granulosus	species			59723	0				3	0	
pool	37372	Helicobacter bilis	species			30380	0				1	0	
pool	80882	Simplicispira psychrophila	species			3708	0				3	0	
pool	101571	Burkholderia ubonensis	species			48819	0				1	0	
pool	358823	Streptomyces olindensis	species			22363	0				3	0	
pool	293089	Martelella mediterranea	species			99365	0				2	0	
pool	752140	Pedobacter arcticus	species			177979	0				1	0	
pool	109327	Anaerovorax odorimutans	species			140299	0				3	0	
pool	5297	Puccinia graminis	species			7542	0				1	0	
pool	65497	Actinoalloteichus cyanogriseus	species			36676	0				3	0	
pool	1033994	Pseudomonas sp.	species			16362	0				2	0	
pool	385492	Pseudophaeobacter arcticus	species			71475	0				1	0	
pool	1219626	Peptostreptococcus sp.	species			31713	0				2	0	
pool	462910	Pontibacillus yanchengensis	species			16340	0				1	0	
pool	1030157	Sphingomonas sp.	species			2516	0				1	0	
pool	1069	Rhodomicrobium vannielii	species			8799	0				1	0	
pool	1197477	Mangrovimonas yunxiaonensis	species			31720	0				1	0	
pool	269666	Streptococcus marimammalium	species			101411	0				1	0	
pool	1397278	Leucobacter sp.	species			8341	0				1	0	
pool	33959	Lactobacillus johnsonii	species			4284	0				1	0	
pool	1155715	Streptomyces sp.	species			4252	0				1	0	
pool	1262743	Bacteroides sp.	species			6523	0				1	0	
pool	795666	Ralstonia sp.	species			18316	0				1	0	
pool	1951	Streptomyces purpureus	species			235933	0				4	0	
pool	1263001	Firmicutes bacterium	species			9006	0				1	0	
pool	223527	Halomonas boliviensis	species			16360	0				1	0	
pool	1268303	Rhodococcus sp.	species			20300	0				2	0	
pool	1263023	Firmicutes bacterium	species			1813	0				1	0	
pool	314253	Nitrobacter sp.	species			155736	0				2	0	
pool	1262825	Clostridium sp.	species			15084	0				1	0	
pool	190	Aquaspirillum serpens	species			2994	0				1	0	
pool	1197727	Pseudomonas sp.	species			1602	0				1	0	
pool	1537715	Sphingopyxis sp.	species	0.0		578628	0		0.0		1	0	
pool	1463842	Streptomyces sp.	species	0.0		356333	0		0.0		1	0	
pool	44255	Bradyrhizobium oligotrophicum	species			24868	0				2	0	
pool	95616	Microbacterium sp.	species			38813	0				2	0	
pool	54736	Salmonella bongori	species			2814	0				2	0	
pool	2112	Mycoplasma bovigenitalium	species			3977	0				1	0	
pool	1836	Saccharopolyspora erythraea	species			79699	0				2	0	
pool	67298	Streptomyces flavidovirens	species			32913	0				1	0	
pool	1116375	Vibrio sp.	species			124259	0				1	0	
pool	9694	Panthera tigris	species			8921	0				1	0	
pool	1766	Mycolicibacterium fortuitum	species			70058	0				2	0	
pool	36854	Desulfitobacterium dehalogenans	species			10371	0				2	0	
pool	651183	Aurantimonas manganoxydans	species			98956	0				2	0	
pool	1305	Streptococcus sanguinis	species			11403	0				1	0	
pool	29405	Microlunatus phosphovorus	species			3673	0				2	0	
pool	1262695	Alistipes sp.	species			7382	0				1	0	
pool	1246	Leuconostoc lactis	species			21408	0				1	0	
pool	83231	Prevotella brevis	species			7979	0				1	0	
pool	1263014	Firmicutes bacterium	species			9691	0				1	0	
pool	252583	Vibrio ezurae	species			23272	0				1	0	
pool	1262789	Clostridium sp.	species			27662	0				1	0	
pool	1415630	Pseudomonas sp.	species			49916	0				2	0	
pool	3711	Brassica rapa	species			2325	0				2	0	
pool	1526743	Pantoea sp.	species	0.0		551370	0		0.0		2	0	
pool	350894	Flavobacterium suncheonense	species			23342	0				2	0	
pool	491919	Brachymonas chironomi	species			16993	0				1	0	
pool	574560	Photorhabdus temperata	species			2752	0				2	0	
pool	1262943	Roseburia sp.	species			50525	0				2	0	
pool	391596	Pedobacter sp.	species	0.0		441019	0		0.0		2	0	
pool	153496	Kozakia baliensis	species			8179	0				1	0	
pool	247	Empedobacter brevis	species	0.0		817717	0		0.0		4	0	
pool	485	Neisseria gonorrhoeae	species			1174	0				1	0	
pool	1550091	Sphingobacteriaceae bacterium	species			104155	0				1	0	
pool	1262882	Eubacterium sp.	species			32644	0				2	0	
pool	1147129	Dehalobacter sp.	species			14558	0				1	0	
pool	1131814	Xanthobacter sp.	species			4766	0				1	0	
pool	439496	Rhodobacterales bacterium	species			106732	0				1	0	
pool	1144342	Herbaspirillum sp.	species			1061	0				1	0	
pool	261934	Pleomorphomonas oryzae	species			34999	0				1	0	
pool	122355	Pseudomonas psychrophila	species	0.0		333659	0		0.0		2	0	
pool	1097667	Patulibacter medicamentivorans	species			327	0				1	0	
pool	148447	Paraburkholderia phymatum	species			3530	0				1	0	
pool	300028	Rhodococcus triatomae	species			183910	0				1	0	
pool	291968	Acaricomes phytoseiuli	species			1812	0				1	0	
pool	1396141	Haloferula sp.	species	0.0		455208	0		0.0		3	0	
pool	167	Treponema succinifaciens	species			7034	0				1	0	
pool	305719	Prevotella baroniae	species			3380	0				1	0	
pool	50052	Mycoplasma crocodyli	species			88540	0				1	0	
pool	409316	Halorubrum litoreum	species			80297	0				6	0	
pool	84030	[Clostridium] saccharolyticum	species			1455	0				1	0	
pool	28077	Nitrospirillum amazonense	species			10879	0				1	0	
pool	1410610	Butyrivibrio sp.	species			39934	0				1	0	
pool	1298858	Mesorhizobium sp.	species			3552	0				1	0	
pool	207954	Neptuniibacter caesariensis	species			7823	0				1	0	
pool	70775	Pseudomonas plecoglossicida	species			428	0				1	0	
pool	8083	Xiphophorus maculatus	species			36344	0				1	0	
pool	1901	Streptomyces clavuligerus	species			10207	0				5	0	
pool	8081	Poecilia reticulata	species			36395	0				1	0	
pool	1492738	Flavobacterium seoulense	species			32543	0				1	0	
pool	156974	Dysgonomonas gadei	species			192616	0				3	0	
pool	55952	Streptomyces toyocaensis	species			29040	0				3	0	
pool	1096756	Arthrobacter sp.	species			3813	0				1	0	
pool	1339	Streptococcus macacae	species			36161	0				1	0	
