sample_id	Bin ID	Mapped genome	Purity (bp)	Completeness (bp)	Predicted size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Predicted size (seq)	True positives (seq)	True size (seq)
pool	379	1053043	0.9793734352916869	0.9199446512978081	4549570	4455728	4843474.0	0.9523809523809523	0.6349206349206349	42	40	63.0
pool	348	1030947	0.9015560164450948	0.9181999451672053	9528434	8590417	9355715.0	0.8873239436619719	0.6774193548387096	71	63	93.0
pool	39	1030710	0.9931264569025222	0.9181131459537101	4247882	4218684	4594950.0	0.9666666666666667	0.5272727272727272	30	29	55.0
pool	94	1285_BL	1.0	0.9176269059457784	4122638	4122638	4492717.0	1.0	0.5789473684210527	33	33	57.0
pool	437	1287_B	1.0	0.9161486608532343	6228444	6228444	6798508.0	1.0	0.5327102803738317	57	57	107.0
pool	410	1036773	0.9868456879346752	0.9151464602610826	2761832	2725502	2978214.0	0.9473684210526315	0.72	19	18	25.0
pool	96	1287_CD	0.3335229422998813	0.9148587578785075	10820515	3608890	3944751.0	0.35714285714285715	0.6	42	15	25.0
pool	430	1286_H	0.9822811988442767	0.9127808163750003	4687281	4604228	5044177.0	0.8333333333333334	0.4166666666666667	24	20	48.0
pool	206	1139_V	0.5000972540735729	0.9122177789188333	7794018	3897767	4272847.0	0.5	0.375	18	9	24.0
pool	294	1036752	0.9958036382436608	0.912202309549567	3531869	3517048	3855557.0	0.9777777777777777	0.7394957983193278	90	88	119.0
pool	249	1286_CC	0.7924286235166402	0.912091716660545	5076567	4022817	4410540.0	0.8840579710144928	0.61	69	61	100.0
pool	261	1030911	0.9850529735914638	0.9120668520001979	1852810	1825116	2001077.0	0.9272727272727272	0.7083333333333334	55	51	72.0
pool	144	1220_D	0.47637502010620186	0.9093769608578289	15567336	7415890	8154913.0	0.4440789473684211	0.5152671755725191	304	135	262.0
pool	313	1021_S	0.26575842515967346	0.9089876063308004	18689082	4966781	5464080.0	0.0653950953678474	0.34782608695652173	367	24	69.0
pool	333	1030761	0.95818001533151	0.9074457975741299	2871211	2751137	3031737.0	0.9354838709677419	0.6304347826086957	31	29	46.0
pool	331	1036779	0.9971508315399774	0.9056455766396956	4851240	4837418	5341403.0	0.9807692307692307	0.6071428571428571	52	51	84.0
pool	9	1021_AR	0.31951367376365575	0.9044759324002698	12945302	4136201	4573036.0	0.13725490196078433	0.23333333333333334	51	7	30.0
pool	360	1139_BE	0.7339721676854746	0.9013700586380587	7842826	5756416	6386296.0	0.6402877697841727	0.6489583333333333	1946	1246	1920.0
pool	178	1048990	0.7201681517565208	0.9007275915276063	4095824	2949682	3274777.0	0.5714285714285714	0.36363636363636365	14	8	22.0
pool	264	1139_Q	0.3429356396901883	0.9007012380404428	17360482	5953528	6609881.0	0.36065573770491804	0.38596491228070173	122	44	114.0
pool	197	1286_Q	0.21709655012323795	0.8999967582846714	24809321	5386018	5984486.0	0.09990749306197964	0.484304932735426	1081	108	223.0
pool	395	1030929	0.9652488812301729	0.899758407759605	5465378	5275450	5863185.0	0.6846846846846847	0.8444444444444444	111	76	90.0
pool	166	1048786	0.9111893079231257	0.8995741386294774	4939957	4501236	5003741.0	0.896551724137931	0.4126984126984127	58	52	126.0
pool	191	1021_A	0.9831621993343622	0.8993787383916486	2666916	2622011	2915358.0	0.9565217391304348	0.5	23	22	44.0
pool	75	1285_Z	0.29370962529861044	0.8983096466627838	11920212	3501081	3897410.0	0.09917355371900827	0.2926829268292683	121	12	41.0
pool	440	1030704	1.0	0.8952909456257299	2773982	2773982	3098414.0	1.0	0.4838709677419355	15	15	31.0
pool	281	1220_AH	0.794426411679512	0.8952236238822489	4895410	3889043	4344214.0	0.8181818181818182	0.5625	33	27	48.0
pool	367	1036593	1.0	0.8934710750918177	3839096	3839096	4296833.0	1.0	0.7241379310344828	21	21	29.0
pool	154	1036551	1.0	0.8893797750066638	2769413	2769413	3113870.0	1.0	0.5333333333333333	24	24	45.0
pool	129	1036650	1.0	0.8877888339486881	4415946	4415946	4974095.0	1.0	0.43137254901960786	44	44	102.0
pool	392	1036776	0.9415987844933293	0.8874251271163337	2298959	2164697	2439301.0	0.7532467532467533	0.6105263157894737	77	58	95.0
pool	105	1048765	1.0	0.8870475983142516	3227104	3227104	3638028.0	1.0	0.5	26	26	52.0
pool	80	1048957	0.9770416856426736	0.8863360584141243	3767916	3681411	4153516.0	0.9810126582278481	0.7635467980295566	158	155	203.0
pool	38	1048948	0.86877201987263	0.8862192421514455	3943313	3425840	3865680.0	0.46875	0.47619047619047616	64	30	63.0
pool	231	1139_AS	0.6984013377206001	0.8857936325019764	7984926	5576683	6295691.0	0.8484848484848485	0.3783783783783784	33	28	74.0
pool	172	1220_F	0.6425371007067284	0.8841593760631249	6504054	4179096	4726632.0	0.16129032258064516	0.625	31	5	8.0
pool	18	1036806	0.9552289206041925	0.8832292109777492	3325629	3176737	3596730.0	0.8214285714285714	0.5348837209302325	28	23	43.0
pool	406	1285_AB	0.34926124569502676	0.8812358962870084	11172253	3902035	4427912.0	0.24	0.46153846153846156	25	6	13.0
pool	74	1287_CK	0.9889306024407839	0.8792686551201867	3233961	3198163	3637299.0	0.9642857142857143	0.574468085106383	28	27	47.0
pool	351	1220_AI	0.24944967035619933	0.8778102312456909	29062127	7249538	8258662.0	0.06930693069306931	0.6774193548387096	1212	84	124.0
pool	204	1036617	0.974430168701902	0.8773790349943013	2600682	2534183	2888356.0	0.8	0.8333333333333334	25	20	24.0
pool	324	1285_CM	1.0	0.8764283605833613	5139510	5139510	5864153.0	1.0	0.5405405405405406	40	40	74.0
pool	236	evo_1036662.016	0.33772099974736997	0.875027023647971	9947353	3359430	3839230.0	0.31746031746031744	0.35714285714285715	63	20	56.0
pool	209	1139_BN	0.3400927892235275	0.8740763170760789	14182897	4823501	5518398.0	0.3488372093023256	0.38461538461538464	43	15	39.0
pool	66	1285_AW	1.0	0.8713749921518842	3844408	3844408	4411887.0	1.0	0.2558139534883721	22	22	86.0
pool	343	1049002	0.9947943259340074	0.8685803195935639	4295121	4272762	4919248.0	0.9583333333333334	0.26744186046511625	24	23	86.0
pool	436	1287_AA	1.0	0.8672358890341176	5607255	5607255	6465663.0	1.0	0.5407407407407407	73	73	135.0
pool	243	1036584	0.9219096975341633	0.8653155723871391	2922578	2694353	3113723.0	0.7441860465116279	0.48484848484848486	43	32	66.0
pool	161	1048954	0.8124454320948747	0.86302119891139	4823119	3918521	4540469.0	0.3877551020408163	0.4418604651162791	98	38	86.0
pool	288	evo_1048975.026	0.2518130678480029	0.8608968682178277	15349398	3865179	4489712.0	0.3125	0.5128205128205128	128	40	78.0
pool	247	1287_CI	0.38183639570016986	0.8596041689746413	11440824	4368523	5082017.0	0.4	0.37037037037037035	50	20	54.0
pool	119	1285_C	0.8786798673772848	0.8555872643052779	3898578	3425602	4003802.0	0.8949579831932774	0.6635514018691588	238	213	321.0
pool	149	1285_Y	0.15767414744903815	0.8499041986675601	26770863	4221073	4966528.0	0.09821428571428571	0.2972972972972973	224	22	74.0
pool	357	1021_L	1.0	0.8491314272892334	4450308	4450308	5241012.0	1.0	0.3170731707317073	26	26	82.0
pool	84	1285_K	0.9367533483137169	0.8485305621340932	5051050	4731588	5576214.0	0.7297297297297297	0.28125	37	27	96.0
pool	435	1286_AM	1.0	0.8468740663678005	6525268	6525268	7705122.0	1.0	0.3564356435643564	36	36	101.0
pool	92	evo_1036686.032	0.21011259706292382	0.8451873892130045	18667272	3922229	4640662.0	0.22058823529411764	0.5660377358490566	136	30	53.0
pool	325	1286_L	0.4907966666037465	0.8439961189511568	8741235	4290169	5083162.0	0.43333333333333335	0.22807017543859648	30	13	57.0
pool	276	1220_M	0.7490718847257588	0.8438715721687967	5937840	4447869	5270789.0	0.5652173913043478	0.7471264367816092	115	65	87.0
pool	441	1021_AH	0.4760310977032558	0.8437121391061198	10212587	4861509	5762047.0	0.052478134110787174	0.20224719101123595	343	18	89.0
pool	305	1139_CB	0.5125110992134733	0.8405443905011446	11096507	5687083	6765952.0	0.48484848484848486	0.3902439024390244	66	32	82.0
pool	33	1048768	0.9978153058109307	0.8403608581844116	2810462	2804322	3337045.0	0.9841269841269841	0.5794392523364486	63	62	107.0
pool	179	1286_CQ	0.736831034145387	0.8378745740583936	4701660	3464329	4134663.0	0.7575757575757576	0.4807692307692308	33	25	52.0
pool	428	1036572	0.9953436142887406	0.8373700856360957	2416896	2405642	2872854.0	0.9767441860465116	0.525	43	42	80.0
pool	23	1139_AC	1.0	0.8370442479265854	4477271	4477271	5348906.0	1.0	0.29508196721311475	18	18	61.0
pool	375	1286_T	0.2549431347310596	0.8360137854242949	15479044	3946276	4720348.0	0.6993243243243243	0.6097201767304861	592	414	679.0
pool	297	1286_BF	0.2537708267364625	0.8341148023549201	16257708	4125732	4946240.0	0.06766917293233082	0.36	133	9	25.0
pool	133	1030749	0.672702607780091	0.827104406044645	5364256	3608549	4362870.0	0.4583333333333333	0.7021276595744681	72	33	47.0
pool	412	1139_AZ	0.4739149726838673	0.8252252045603421	13208861	6259877	7585659.0	0.4166666666666667	0.3225806451612903	48	20	62.0
pool	414	1048924	0.27853919634023305	0.8251453400831149	14952646	4164898	5047472.0	0.23404255319148937	0.55	47	11	20.0
pool	382	1286_AV	0.5198804776105103	0.8243886702930872	6178926	3212303	3896588.0	0.5454545454545454	0.375	11	6	16.0
pool	150	1285_G	0.9709878494088733	0.8216629994906411	4078567	3960239	4819785.0	0.9259259259259259	0.4098360655737705	27	25	61.0
pool	335	1048903	0.9934836002061462	0.8216108657501349	4439568	4410638	5368281.0	0.9473684210526315	0.5294117647058824	19	18	34.0
pool	222	1139_BY	0.9042382248404477	0.8208459251874899	6017307	5441079	6628624.0	0.8333333333333334	0.38461538461538464	24	20	52.0
pool	208	1030794	0.5648222731912618	0.8168604006035057	13620033	7692898	9417641.0	0.6785714285714286	0.5135135135135135	28	19	37.0
pool	188	1036713	0.9909315937694897	0.8149002021941455	3614086	3581312	4394786.0	0.9789473684210527	0.5705521472392638	95	93	163.0
pool	416	evo_1030827.025	0.263788264650629	0.8124689615874432	14010320	3695758	4548799.0	0.23885714285714285	0.6238805970149254	875	209	335.0
pool	260	1220_CC	0.9735398278739256	0.8025744679202461	5638890	5489684	6840093.0	0.8461538461538461	0.22448979591836735	13	11	49.0
pool	132	1021_AZ	0.2204778654507224	0.7980098573518222	26013473	5735395	7187123.0	0.20833333333333334	0.2912621359223301	144	30	103.0
pool	352	1139_BD	0.4896510623204634	0.7974585978217246	8728722	4274028	5359561.0	0.48717948717948717	0.4523809523809524	39	19	42.0
pool	425	1220_AK	0.9850762682402228	0.7899873028739448	3664566	3609877	4569538.0	0.926829268292683	0.4222222222222222	41	38	90.0
pool	164	1286_AJ	1.0	0.7869630958615403	2586174	2586174	3286271.0	1.0	0.5333333333333333	32	32	60.0
pool	171	1285_AP	0.8248622910926005	0.778928970673167	3732874	3079107	3953001.0	0.8778625954198473	0.5693069306930693	131	115	202.0
pool	349	1287_BV	0.5969291079295845	0.778303662170775	6055374	3614629	4644240.0	0.4827586206896552	0.3783783783783784	29	14	37.0
pool	389	1285_CL	0.3223072789685517	0.777799497114827	8123335	2618210	3366176.0	0.2727272727272727	0.3333333333333333	11	3	9.0
pool	217	1030734	0.982143086170228	0.7768122468431726	3976443	3905436	5027516.0	0.926605504587156	0.4156378600823045	109	101	243.0
pool	145	1285_AI	0.20091770253272467	0.7762473722283989	19894464	3997150	5149325.0	0.13903743315508021	0.25742574257425743	187	26	101.0
pool	185	1220_U	0.4357009259849807	0.7758384750515107	10787216	4700000	6057962.0	0.4576271186440678	0.3333333333333333	59	27	81.0
pool	327	1030833	0.3505984684889763	0.7730847349331657	12120187	4249319	5496576.0	0.5148514851485149	0.5416666666666666	101	52	96.0
pool	99	evo_1220_W.025	0.2501588356750768	0.7719938979055444	14892750	3725553	4825884.0	0.21951219512195122	0.2571428571428571	41	9	35.0
pool	321	1048927	0.45529475589358814	0.7664947496151232	8302158	3779929	4931448.0	0.2	0.6	15	3	5.0
pool	347	1286_AC	0.729948240996774	0.7626971244308731	5741803	4191219	5495260.0	0.3403141361256545	0.644361833952912	1528	520	807.0
pool	167	1030845	1.0	0.7619957024553948	5049776	5049776	6627040.0	1.0	0.4017094017094017	47	47	117.0
pool	273	1139_CI	0.3351679442639336	0.7611293679097865	11950036	4005269	5262271.0	0.3559322033898305	0.30434782608695654	59	21	69.0
pool	120	1220_BK	0.2508081402427014	0.7574287592205112	11220206	2814119	3715358.0	0.12121212121212122	0.2857142857142857	33	4	14.0
pool	101	1287_C	1.0	0.7554187137953942	3126008	3126008	4138113.0	1.0	0.37254901960784315	19	19	51.0
pool	143	1286_AB	1.0	0.7482457181216395	3588038	3588038	4795267.0	1.0	0.3333333333333333	14	14	42.0
pool	374	1139_BT	0.2168194002589406	0.7445493125776046	17923802	3886228	5219571.0	0.10810810810810811	0.12121212121212122	37	4	33.0
pool	303	1220_H	0.5164223924512527	0.7401496524579799	9702484	5010580	6769685.0	0.5	0.45	108	54	120.0
pool	201	1285_AF	0.352234305199948	0.7398539598747582	14142853	4981598	6733218.0	0.3283582089552239	0.4	67	22	55.0
pool	87	1287_Y	1.0	0.7375625298994041	2974052	2974052	4032271.0	1.0	0.375	12	12	32.0
pool	173	1285_CJ	0.339937402773718	0.7176459970696962	9076121	3085313	4299213.0	0.4230769230769231	0.29333333333333333	52	22	75.0
pool	196	1030839	1.0	0.7174605136009802	4552038	4552038	6344653.0	1.0	0.20967741935483872	26	26	124.0
pool	177	1287_AV	0.2712449377396212	0.7136792479817832	10117269	2744258	3845226.0	0.28125	0.391304347826087	32	9	23.0
pool	219	1220_CK	0.39465401187874327	0.7098117629427447	7224670	2851245	4016903.0	0.34413965087281795	0.7840909090909091	401	138	176.0
pool	55	1048918	0.6247402088533787	0.7075339459714706	6389267	3991632	5641612.0	0.6666666666666666	0.2891566265060241	36	24	83.0
pool	320	1049059	0.2577818162017003	0.694379105475933	11606288	2991890	4308727.0	0.06354515050167224	0.4418604651162791	299	19	43.0
pool	13	1285_BE	0.36152926148416104	0.6943212543188506	9044261	3269765	4709297.0	0.5454545454545454	0.2608695652173913	11	6	23.0
pool	272	1036581	0.9885740730512805	0.6914341404789347	2770191	2738539	3960665.0	0.9555555555555556	0.39090909090909093	45	43	110.0
pool	326	1285_CH	0.15220595090396655	0.6910760465656626	19521740	2971325	4299563.0	0.04891304347826087	0.32142857142857145	184	9	28.0
pool	398	1048933	0.5530379499811356	0.68777257061596	5764825	3188167	4635496.0	0.42105263157894735	0.23529411764705882	19	8	34.0
pool	198	1287_CM	0.9570530473242649	0.6827153254761774	4540229	4345240	6364644.0	0.9411764705882353	0.23880597014925373	17	16	67.0
pool	34	1021_R	0.1750443058921945	0.6744564914110751	29897265	5233346	7759353.0	0.14204545454545456	0.176056338028169	176	25	142.0
pool	121	1285_BY	0.7154227014936189	0.6623265558455832	4043267	2892645	4367400.0	0.6363636363636364	0.25925925925925924	11	7	27.0
pool	287	1030818	0.9973620322258887	0.6604418081936286	2816183	2808754	4252841.0	0.9850746268656716	0.4230769230769231	67	66	156.0
pool	77	1286_AG	0.3557363268998808	0.647676227871532	8484506	3018247	4660117.0	0.2903225806451613	0.28125	31	9	32.0
pool	40	1030857	0.9664212829902801	0.6450366232802301	3616785	3495338	5418821.0	0.8125	0.45614035087719296	32	26	57.0
pool	356	1285_BU	0.5248229390195224	0.640856847084413	5784589	3035885	4737228.0	0.6515151515151515	0.3346303501945525	132	86	257.0
pool	238	1139_BO	0.41929166386802313	0.6408230191494693	7667405	3214879	5016797.0	0.4838709677419355	0.2727272727272727	31	15	55.0
pool	8	1049047	0.8733345308385595	0.6381509410919676	2321493	2027440	3177054.0	0.7333333333333333	0.39285714285714285	15	11	28.0
pool	64	1365_E	0.7511419018603865	0.6305977861363374	4378660	3288995	5215678.0	0.45454545454545453	0.43103448275862066	55	25	58.0
pool	423	1030731	1.0	0.6224343323249072	1906634	1906634	3063189.0	1.0	0.5238095238095238	11	11	21.0
pool	280	1220_BC	0.4221574659678132	0.6223401667074255	14057501	5934479	9535748.0	0.29411764705882354	0.14285714285714285	34	10	70.0
pool	146	evo_1052962.015	0.12999836718390084	0.6205544787656077	12897962	1676714	2701961.0	0.12582781456953643	0.30158730158730157	151	19	63.0
pool	227	1286_CJ	1.0	0.5970758796890281	4086902	4086902	6844862.0	1.0	0.22169811320754718	47	47	212.0
pool	383	1286_CL	0.8398974902535882	0.5900014415570992	2066145	1735350	2941264.0	0.8461538461538461	0.275	13	11	40.0
pool	350	1139_CC	0.5606911557031229	0.5717122649572267	3418101	1916499	3352209.0	0.3333333333333333	0.2631578947368421	15	5	19.0
pool	330	1286_CE	0.5363643756273975	0.563478295454384	5177141	2776834	4928023.0	0.5	0.15789473684210525	12	6	38.0
pool	147	1139_U	0.7713873180920019	0.552920319067603	4527426	3492399	6316279.0	0.7391304347826086	0.2236842105263158	23	17	76.0
pool	91	1285_N	0.31776086010504584	0.5387546724453749	11064695	3515927	6526026.0	0.2916666666666667	0.25609756097560976	72	21	82.0
pool	299	1048864	0.9785299242603641	0.5375901172222162	4455131	4359479	8109299.0	0.96	0.6153846153846154	25	24	39.0
pool	29	1220_L	0.4906828379844389	0.5339034180869889	11682742	5732521	10737000.0	0.36419753086419754	0.44360902255639095	162	59	133.0
pool	394	1030719	0.2308159881045274	0.5269457451915771	9991028	2306089	4376331.0	0.2459016393442623	0.22727272727272727	61	15	66.0
pool	237	evo_1052962.028	0.17620895001491102	0.5152008891384428	7581641	1335953	2593072.0	0.28846153846153844	0.1724137931034483	52	15	87.0
pool	391	evo_1220_Q.021	0.19689482836284963	0.5091147580587365	12158877	2394020	4702319.0	0.20967741935483872	0.2653061224489796	62	13	49.0
pool	6	evo_1030719.003	0.13562100725422904	0.5036842266607585	18657117	2530297	5023578.0	0.12	0.2727272727272727	150	18	66.0
pool	176	1287_BL	0.32652041550393923	0.4939925816410935	6666796	2176845	4406635.0	0.3	0.13636363636363635	10	3	22.0
pool	275	evo_1220_Q.019	0.19936675686280766	0.47315776004078475	11656818	2323982	4911643.0	0.19298245614035087	0.22448979591836735	57	11	49.0
pool	253	1287_BR	0.0878690424625689	0.4723127897241822	30895022	2714716	5747708.0	0.021953896816684963	0.25	911	20	80.0
pool	139	1285_CO	0.8013070008581519	0.4255372724210378	2528690	2026257	4761644.0	0.8484848484848485	0.42424242424242425	33	28	66.0
pool	37	1287_AT	0.30659541359213455	0.4112674505668903	8991612	2756787	6703149.0	0.32	0.1038961038961039	50	16	154.0
pool	411	1285_E	0.32231984444033224	0.3933994340818936	5074323	1635555	4157492.0	0.2222222222222222	0.2222222222222222	18	4	18.0
pool	47	1285_AO	0.257177121755326	0.3810215339172809	6965954	1791484	4701792.0	0.25	0.07462686567164178	20	5	67.0
pool	409	1286_CG	0.531937653719568	0.3750370096370346	2693216	1432623	3819951.0	0.6	0.125	5	3	24.0
pool	336	1286_CG	0.38705437602734316	0.3706550162554441	3658101	1415884	3819951.0	0.5	0.20833333333333334	10	5	24.0
pool	323	1220_BV	0.9520872157276631	0.364157347508236	2713639	2583621	7094793.0	0.6470588235294118	0.12222222222222222	17	11	90.0
pool	5	1048930	0.30583962224982375	0.35763360631674757	5154306	1576391	4407838.0	0.3333333333333333	0.14285714285714285	9	3	21.0
pool	130	1030857	0.9006385548750508	0.32858254590804903	1976964	1780530	5418821.0	0.7692307692307693	0.3508771929824561	26	20	57.0
pool	339	1220_AP	0.16823072470752154	0.3029091070281649	9545575	1605859	5301455.0	0.1686746987951807	0.2857142857142857	83	14	49.0
pool	284	1220_AL	0.43302718729659956	0.2972023875424715	3192594	1382480	4651645.0	0.46153846153846156	0.24	26	12	50.0
pool	334	1220_W	0.3431455333029019	0.2832481567425303	3938906	1351618	4771851.0	0.17857142857142858	0.14285714285714285	28	5	35.0
pool	157	1030818		0.2762995371799698	1575544	1175058	4252841.0		0.21794871794871795	43	34	156.0
pool	265	1220_BC	0.35491720426544476	0.2718208367083526	7303154	2592015	9535748.0	0.18181818181818182	0.11428571428571428	44	8	70.0
pool	250	1287_BU	0.4743803790192434	0.2626838036698367	2188596	1038227	3952383.0	0.09090909090909091	0.05555555555555555	11	1	18.0
pool	7	1021_AI	0.2819402716522583	0.26159639115539557	4779640	1347573	5151344.0	0.26229508196721313	0.3137254901960784	61	16	51.0
pool	148	evo_1030719.037	0.10884264956880031	0.21227840051769098	8704088	947376	4462894.0	0.09859154929577464	0.11475409836065574	71	7	61.0
pool	131	1285_G		0.16456273464480262	793157	793157	4819785.0		0.18032786885245902	11	11	61.0
pool	310	1030839		0.15896598285201727	1166810	1008584	6344653.0		0.1532258064516129	29	19	124.0
pool	2	evo_1030719.009	0.11905017681845913	0.14236250206600573	5976186	711466	4997566.0	0.09302325581395349	0.06451612903225806	43	4	62.0
pool	118	1286_BK		0.13333325494963652	1498500	567011	4252585.0		0.08108108108108109	14	3	37.0
pool	181	1220_AQ	0.10701332786269713	0.12884976425794517	5283968	565455	4388483.0	0.04081632653061224	0.04878048780487805	49	2	41.0
pool	368	1052956	0.14250397231601303	0.11884632965786796	2094496	298474	2511428.0	0.13664596273291926	0.5116279069767442	161	22	43.0
pool	137	1048975	0.25074209711949336	0.09777989618601123	1735285	435109	4449882.0	0.23076923076923078	0.140625	39	9	64.0
pool	403	evo_1030827.033	0.2494806708213001	0.09361143448888233	1677645	418540	4471035.0	0.24324324324324326	0.05217391304347826	74	18	345.0
pool	158	evo_1030719.005	0.11728666022771277	0.06703552781673458	2900057	340138	5073996.0	0.09333333333333334	0.09090909090909091	75	7	77.0
pool	117	1036671		0.028726641634976707	166317	76538	2664356.0		0.019230769230769232	12	2	104.0
pool	369	evo_1030719.017		0.02840369871710647	1076243	133814	4711147.0		0.03278688524590164	18	2	61.0
pool	221	evo_1030719.005		0.0261744392388169	1035008	132809	5073996.0		0.03896103896103896	21	3	77.0
pool	182	1030827		0.025387658412994722	532302	111737	4401233.0		0.031746031746031744	67	12	378.0
pool	432	evo_1030719.003		0.02435037337929261	1150400	122326	5023578.0		0.045454545454545456	38	3	66.0
pool	295	1048918		0.02165232206681353	228586	122154	5641612.0		0.0963855421686747	19	8	83.0
pool	199	1036662		0.01997102699403169	362883	73810	3695854.0		0.16666666666666666	41	10	60.0
pool	32	1286_CJ		0.01980302889963304	690049	135549	6844862.0		0.06132075471698113	63	13	212.0
pool	115	1053043		0.019787656545694268	466129	95841	4843474.0		0.09523809523809523	29	6	63.0
pool	103	evo_1036569.020		0.01917944302377965	643938	61434	3203117.0		0.08695652173913043	31	2	23.0
pool	279	evo_1030827.033		0.01768919277080139	305146	79089	4471035.0		0.014492753623188406	20	5	345.0
pool	380	1036776		0.017508704337841047	160619	42709	2439301.0		0.042105263157894736	9	4	95.0
pool	69	1030827		0.01707635110433826	275585	75157	4401233.0		0.037037037037037035	54	14	378.0
pool	422	evo_1030719.013		0.016309956026399477	495883	78791	4830853.0		0.018691588785046728	13	2	107.0
pool	345	1021_AI		0.0149262017834569	525263	76890	5151344.0		0.0392156862745098	16	2	51.0
pool	111	1139_S		0.01373764713482719	618553	110789	8064627.0		0.0189873417721519	20	3	158.0
pool	365	1035975		0.013588330753824467	311894	85391	6284142.0		0.015384615384615385	11	1	65.0
pool	4	1030824		0.01304382989812863	44070	27579	2114333.0		0.09615384615384616	16	10	104.0
pool	328	1030917		0.012696033039857755	164743	37787	2976284.0		0.03571428571428571	12	2	56.0
pool	413	1052983		0.012681735088258782	238784	64253	5066578.0		0.0321285140562249	38	8	249.0
pool	123	evo_1052962.024		0.01266771703055949	183924	32394	2557209.0		0.12698412698412698	44	8	63.0
pool	424	evo_1052962.017		0.012648426876210641	196253	33178	2623093.0		0.07936507936507936	33	5	63.0
pool	53	1036632		0.011374255103901163	240988	47727	4196055.0		0.15	20	6	40.0
pool	59	evo_1052962.017		0.009774338919740931	163807	25639	2623093.0		0.06349206349206349	26	4	63.0
pool	258	evo_1030827.033		0.00959911966692276	166755	42918	4471035.0		0.017391304347826087	24	6	345.0
pool	116	evo_1030719.028		0.009525685421951527	336598	42703	4482932.0		0.016129032258064516	9	1	62.0
pool	152	evo_1036569.014		0.007296162579008734	169223	22828	3128768.0		0.17391304347826086	30	4	23.0
pool	135	evo_1030719.017		0.007252798522313144	288571	34169	4711147.0		0.03278688524590164	19	2	61.0
pool	162	1220_M		0.007212392679729733	228574	38015	5270789.0		0.022988505747126436	13	2	87.0
pool	113	evo_1030719.037		0.007124749097782739	323303	31797	4462894.0		0.03278688524590164	19	2	61.0
pool	277	1049026		0.007100636861553952	79582	23639	3329138.0		0.21212121212121213	19	7	33.0
pool	377	evo_1030719.009		0.006259447098847719	353056	31282	4997566.0		0.016129032258064516	12	1	62.0
pool	174	evo_1030827.038		0.00612205981113147	102702	25844	4221455.0		0.013850415512465374	20	5	361.0
pool	239	1030815		0.006040586878521674	193787	21504	3559919.0		0.06349206349206349	16	4	63.0
pool	165	1052989		0.004998527747127069	170344	24530	4907445.0		0.0038314176245210726	8	1	261.0
pool	180	evo_1052962.024		0.00482752876280351	61255	12345	2557209.0		0.07936507936507936	25	5	63.0
pool	230	1287_CG		0.00476239807735065	377873	31444	6602556.0		0.1	139	9	90.0
pool	283	1285_Y		0.004622343818458287	315601	22957	4966528.0		0.013513513513513514	16	1	74.0
pool	442	1021_BE		0.004463730550468285	209402	23152	5186693.0		0.007633587786259542	12	1	131.0
pool	340	1285_BS		0.004455341863394891	232104	23762	5333373.0		0.00819672131147541	12	1	122.0
pool	291	1287_Y		0.004245746379645614	314754	17120	4032271.0		0.03125	19	1	32.0
pool	309	1285_AI		0.0038053531288081447	217115	19595	5149325.0		0.019801980198019802	21	2	101.0
pool	79	evo_1030719.036		0.0033378855095993905	160779	14753	4419864.0		0.01639344262295082	11	1	61.0
pool	163	1139_AS		0.0031942482564662083	534918	20110	6295691.0		0.013513513513513514	29	1	74.0
pool	42	1139_Q		0.00210835868300806	52316	13936	6609881.0		0.02631578947368421	11	3	114.0
pool	19	1220_R		0.0018836950865862658	53234	10940	5807734.0		0.047619047619047616	32	4	84.0
pool	387	1052956		0.0018499435380986435	37952	4646	2511428.0		0.06976744186046512	27	3	43.0
pool	12	1030710		0.0018211297184953046	65182	8368	4594950.0		0.05454545454545454	19	3	55.0
pool	214	1285_AE		0.0014525473497589972	66697	7341	5053880.0		0.02197802197802198	19	2	91.0
pool	229	evo_1030719.017		0.001445507856154775	74014	6810	4711147.0		0.03278688524590164	22	2	61.0
pool	46	1220_BQ		0.0012869242857611648	688449	7765	6033766.0		0.015625	279	3	192.0
pool	28	1285_CC		0.0011970495697289187	30568	3447	2879580.0		0.013157894736842105	13	1	76.0
pool	322	1139_P		0.0011790358208275454	32118	8284	7026080.0		0.005813953488372093	13	1	172.0
pool	420	1021_AH		0.0009819427019599112	469425	5658	5762047.0		0.011235955056179775	86	1	89.0
pool	263	evo_1030719.017		0.0006418819026449398	32827	3024	4711147.0		0.01639344262295082	11	1	61.0
pool	232	1220_CK		0.0006360621603260024	167697	2555	4016903.0		0.005681818181818182	116	1	176.0
pool		1286_AN		0.0	0	0	3533256.0		0.0	0	0	19.0
pool		1220_CI		0.0	0	0	3544923.0		0.0	0	0	28.0
pool		1287_P		0.0	0	0	3754388.0		0.0	0	0	8.0
pool		1220_BP		0.0	0	0	5916138.0		0.0	0	0	223.0
pool		1286_BJ		0.0	0	0	5868298.0		0.0	0	0	58.0
pool		1139_BM		0.0	0	0	4787236.0		0.0	0	0	57.0
pool		1365_O		0.0	0	0	5892554.0		0.0	0	0	38.0
pool		1021_Q		0.0	0	0	5434924.0		0.0	0	0	47.0
pool		1139_BC		0.0	0	0	5269559.0		0.0	0	0	40.0
