sample_id	Bin ID	Mapped genome	Purity (bp)	Completeness (bp)	Predicted size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Predicted size (seq)	True positives (seq)	True size (seq)
pool	333	1036593	0.9813010786251022	0.940188971738022	4116815	4039835	4296833.0	0.9230769230769231	0.8275862068965517	26	24	29.0
pool	172	1287_BL	0.22890241528349847	0.9400372392993747	18096799	4142401	4406635.0	0.20833333333333334	0.45454545454545453	48	10	22.0
pool	681	1220_BU	0.9044597480085936	0.9399009500907811	9438179	8536453	9082290.0	0.703125	0.23809523809523808	64	45	189.0
pool	246	1220_BQ	0.33814806737013514	0.9396940484599502	16767489	5669894	6033766.0	0.3127413127413127	0.421875	259	81	192.0
pool	266	1049086	1.0	0.939651952422608	4274130	4274130	4548631.0	1.0	0.33	33	33	100.0
pool	151	1139_BY	0.5274519226127553	0.9395633241529464	11807734	6228012	6628624.0	0.5833333333333334	0.5384615384615384	48	28	52.0
pool	630	1220_AZ	1.0	0.9383584101369666	6238933	6238933	6648774.0	1.0	0.22580645161290322	21	21	93.0
pool	372	1286_L	0.2568819306367204	0.9383501843931003	18568009	4769786	5083162.0	0.23376623376623376	0.3157894736842105	77	18	57.0
pool	685	1048786	0.7046008766120353	0.9376602426064818	6658818	4691809	5003741.0	0.4267515923566879	0.5317460317460317	157	67	126.0
pool	290	1286_CO	1.0	0.9371499698614703	4185353	4185353	4466044.0	1.0	0.6323529411764706	43	43	68.0
pool	261	1286_K	0.8542331685742958	0.9368677726206759	4174379	3565893	3806186.0	0.6	0.3125	25	15	48.0
pool	636	1030710	1.0	0.9365703652923318	4303494	4303494	4594950.0	1.0	0.5454545454545454	30	30	55.0
pool	2	1286_AC	0.962397765827555	0.9362037465015304	5345693	5144683	5495260.0	0.9790322580645161	0.7521685254027262	620	607	807.0
pool	16	1139_CC	0.9644463040720721	0.9358291801018374	3252742	3137095	3352209.0	0.9230769230769231	0.631578947368421	13	12	19.0
pool	31	1287_BZ	0.858539096990423	0.9357990923387846	7473542	6416328	6856523.0	0.5524475524475524	0.47305389221556887	143	79	167.0
pool	597	1220_V	1.0	0.9353514457826934	5902366	5902366	6310319.0	1.0	0.6075949367088608	48	48	79.0
pool	408	1286_N	1.0	0.9353500316420004	3366929	3366929	3599646.0	1.0	0.391304347826087	9	9	23.0
pool	649	1035936	1.0	0.9349695842955479	2355122	2355122	2518929.0	1.0	0.5142857142857142	18	18	35.0
pool	229	1048936	0.8194742669184757	0.934400855134176	7678307	6292175	6733914.0	0.9230769230769231	0.35294117647058826	13	12	34.0
pool	332	1139_BS	1.0	0.9342435973566239	3665757	3665757	3923770.0	1.0	0.5384615384615384	14	14	26.0
pool	294	1030875	1.0	0.9341814517678972	3402457	3402457	3642180.0	1.0	0.5737704918032787	35	35	61.0
pool	199	1035909	1.0	0.9341220293946105	2650660	2650660	2837595.0	1.0	0.6666666666666666	36	36	54.0
pool	414	1285_BI	0.39469960692308736	0.9325121929733237	9145284	3609640	3870877.0	0.5	0.4444444444444444	8	4	9.0
pool	379	1139_AS	1.0	0.9322968678100625	5869453	5869453	6295691.0	1.0	0.36486486486486486	27	27	74.0
pool	132	1286_X	1.0	0.9309802591275451	4171541	4171541	4480805.0	1.0	0.4067796610169492	24	24	59.0
pool	618	1036671	1.0	0.9300806648961325	2478066	2478066	2664356.0	1.0	0.5961538461538461	62	62	104.0
pool	310	1220_BI	0.9947319983581487	0.9296627225006926	7586558	7546592	8117559.0	0.9811320754716981	0.5048543689320388	53	52	103.0
pool	282	1286_CC	1.0	0.9293045749500061	4098735	4098735	4410540.0	1.0	0.62	62	62	100.0
pool	75	1286_BH	0.2625782423445304	0.9289724521737874	19586421	5142968	5536190.0	0.26666666666666666	0.4835164835164835	165	44	91.0
pool	218	1287_H	1.0	0.9281992626790121	3752472	3752472	4042744.0	1.0	0.5555555555555556	5	5	9.0
pool	711	1030830	0.9948851515102369	0.926433393803622	4562794	4539456	4899927.0	0.9848484848484849	0.5	66	65	130.0
pool	540	1139_CD	0.5023103792952516	0.9263338911731882	12629528	6343943	6848441.0	0.5217391304347826	0.47619047619047616	115	60	126.0
pool	550	evo_1048972.019	0.9868054101320414	0.9256353747347214	2826992	2789691	3013812.0	0.9866666666666667	0.6434782608695652	75	74	115.0
pool	49	1030785	0.16424324967832113	0.9242557776356151	16211820	2662682	2880893.0	0.04283054003724395	0.5897435897435898	537	23	39.0
pool	14	1036689	0.9936662682495802	0.922715830661478	6000412	5962407	6461802.0	0.9855072463768116	0.5619834710743802	69	68	121.0
pool	712	1220_G	1.0	0.9225365403671638	5660389	5660389	6135680.0	1.0	0.3298429319371728	63	63	191.0
pool	323	1036572	1.0	0.9213802720221772	2646991	2646991	2872854.0	1.0	0.6375	51	51	80.0
pool	156	1049002	1.0	0.9211145687308304	4531191	4531191	4919248.0	1.0	0.3372093023255814	29	29	86.0
pool	187	evo_1036674.014	0.5250142987542573	0.920316272748313	5339626	2803380	3046105.0	0.5	0.625	50	25	40.0
pool	671	1048867	0.8005210453951963	0.9192185857494708	8146699	6521604	7094726.0	0.8024691358024691	0.5963302752293578	81	65	109.0
pool	142	1030704	0.998468519289983	0.9174235592790376	2846918	2842558	3098414.0	0.9473684210526315	0.5806451612903226	19	18	31.0
pool	292	1030770	1.0	0.9168524446400378	2283355	2283355	2490428.0	1.0	0.5277777777777778	19	19	36.0
pool	141	1030761	0.5024713013519424	0.9166068824571525	5530487	2778911	3031737.0	0.484375	0.6739130434782609	64	31	46.0
pool	289	1030767	1.0	0.9158847765609043	1300419	1300419	1419850.0	1.0	0.36363636363636365	12	12	33.0
pool	534	1285_K	1.0	0.9153791443441733	5104350	5104350	5576214.0	1.0	0.2916666666666667	28	28	96.0
pool	330	1036773	0.9980189768106772	0.9151464602610826	2730912	2725502	2978214.0	0.9473684210526315	0.72	19	18	25.0
pool	387	1021_BE	0.3836667298257174	0.9147007544113368	12365607	4744272	5186693.0	0.6363636363636364	0.6946564885496184	143	91	131.0
pool	601	1285_CC	1.0	0.9144288403169907	2633171	2633171	2879580.0	1.0	0.6710526315789473	51	51	76.0
pool	115	1139_V	0.3485140637586386	0.9122177789188333	11183959	3897767	4272847.0	0.3333333333333333	0.375	27	9	24.0
pool	214	1220_BT	0.8775492618592313	0.9114420584882053	4224262	3706998	4067179.0	0.8	0.3333333333333333	5	4	12.0
pool	217	1286_CL	0.8775171000491685	0.9107842750599742	3052769	2678857	2941264.0	0.9	0.45	20	18	40.0
pool	426	1285_AT	0.3545140093865031	0.9106118144359943	11439830	4055580	4453687.0	0.41379310344827586	0.34285714285714286	29	12	35.0
pool	275	1048951	1.0	0.9104680192322286	3971131	3971131	4361637.0	1.0	0.5	58	58	116.0
pool	159	1030845	0.9298878270015738	0.909692109901253	6483111	6028566	6627040.0	0.8441558441558441	0.5555555555555556	77	65	117.0
pool	652	1053046	1.0	0.9087710735528468	4889481	4889481	5380322.0	1.0	0.7307692307692307	19	19	26.0
pool	194	1036551	1.0	0.9082299517963177	2828110	2828110	3113870.0	1.0	0.5555555555555556	25	25	45.0
pool	188	1036665	1.0	0.9080117987979495	2555621	2555621	2814524.0	1.0	0.6956521739130435	32	32	46.0
pool	340	evo_1030719.017	0.5171354250573812	0.9068918885358491	8261861	4272501	4711147.0	0.5087719298245614	0.47540983606557374	57	29	61.0
pool	517	1285_AR	0.989840485369058	0.9062819496561192	5189618	5136894	5668097.0	0.9761904761904762	0.3014705882352941	42	41	136.0
pool	181	1036650	0.538008591263487	0.9058093984935953	8374554	4505582	4974095.0	0.5897435897435898	0.45098039215686275	78	46	102.0
pool	674	1220_BC	0.3603404242140544	0.9029269649323787	23894305	8610084	9535748.0	0.24358974358974358	0.2714285714285714	78	19	70.0
pool	39	1036584	1.0	0.9023981902051017	2809818	2809818	3113723.0	1.0	0.5151515151515151	34	34	66.0
pool	420	1286_AS	0.26994072775153427	0.9023170115767508	14083488	3801707	4213272.0	0.3431372549019608	0.5645161290322581	102	35	62.0
pool	109	1048771	1.0	0.9012555293348453	3528848	3528848	3915480.0	1.0	0.4230769230769231	11	11	26.0
pool	412	1285_Z	0.7070339873330552	0.8983096466627838	4951786	3501081	3897410.0	0.3870967741935484	0.2926829268292683	31	12	41.0
pool	504	1286_CJ	0.9804030555730555	0.8980436712968063	6269855	6146985	6844862.0	0.9324324324324325	0.32547169811320753	74	69	212.0
pool	8	1285_C	0.8870401497904211	0.8954838426076015	4041914	3585340	4003802.0	0.7919463087248322	0.735202492211838	298	236	321.0
pool	62	1030956	1.0	0.8936683149042669	3752902	3752902	4199435.0	1.0	0.575	69	69	120.0
pool	742	1139_AK	1.0	0.8891628984109448	3953140	3953140	4445912.0	1.0	0.5185185185185185	28	28	54.0
pool	707	1139_P	1.0	0.889157681096714	6247293	6247293	7026080.0	1.0	0.3953488372093023	68	68	172.0
pool	611	1030734	0.9990637761164101	0.8889282500543012	4473289	4469101	5027516.0	0.9916666666666667	0.4897119341563786	120	119	243.0
pool	64	1036752	0.9849271611205557	0.8886754883924683	3478774	3426339	3855557.0	0.9746835443037974	0.6470588235294118	79	77	119.0
pool	675	1220_D	0.5238365536885616	0.8875550235790376	13817161	7237934	8154913.0	0.6602564102564102	0.3931297709923664	156	103	262.0
pool	490	1036779	0.5005543219073878	0.885944572989531	9453893	4732187	5341403.0	0.5921052631578947	0.5357142857142857	76	45	84.0
pool	270	1048948	1.0	0.8849713375137104	3421016	3421016	3865680.0	1.0	0.42857142857142855	27	27	63.0
pool	66	1052983	0.17398081982928268	0.8847439040709528	25765047	4482624	5066578.0	0.2222222222222222	0.5863453815261044	657	146	249.0
pool	219	1285_AB	1.0	0.8812358962870084	3902035	3902035	4427912.0	1.0	0.46153846153846156	6	6	13.0
pool	497	1220_M	1.0	0.878711327658914	4631502	4631502	5270789.0	1.0	0.7126436781609196	62	62	87.0
pool	740	1220_AK	0.9860226444166242	0.8783575057259618	4070584	4013688	4569538.0	0.9743589743589743	0.4222222222222222	39	38	90.0
pool	216	1021_A	1.0	0.8756921105401121	2552956	2552956	2915358.0	1.0	0.4772727272727273	21	21	44.0
pool	386	1139_BN	0.5000436443102748	0.8740763170760789	9646160	4823501	5518398.0	0.5172413793103449	0.38461538461538464	29	15	39.0
pool	569	1030713	0.933997125979618	0.8724118350630051	2319399	2166312	2483130.0	0.9285714285714286	0.65	14	13	20.0
pool	642	1036611	1.0	0.8697225194788614	2302466	2302466	2647357.0	1.0	0.52	65	65	125.0
pool	296	1036806	1.0	0.8688842365148343	3125142	3125142	3596730.0	1.0	0.46511627906976744	20	20	43.0
pool	83	1030911	0.9216882684148979	0.868096530018585	1884724	1737128	2001077.0	0.7818181818181819	0.5972222222222222	55	43	72.0
pool	321	1220_K	1.0	0.8663123933218648	3356938	3356938	3874974.0	1.0	0.3333333333333333	1	1	3.0
pool	154	1285_AW	1.0	0.8633260552684147	3808897	3808897	4411887.0	1.0	0.2441860465116279	21	21	86.0
pool	646	1035999	1.0	0.8630808322940366	1571621	1571621	1820943.0	1.0	0.45161290322580644	28	28	62.0
pool	286	1286_AJ	0.9947743958389007	0.8620189874785129	2847709	2832828	3286271.0	0.9743589743589743	0.6333333333333333	39	38	60.0
pool	226	1030797	1.0	0.8604917806832334	3527315	3527315	4099185.0	1.0	0.42857142857142855	27	27	63.0
pool	562	1030818	1.0	0.8575281793981953	3646931	3646931	4252841.0	1.0	0.4551282051282051	71	71	156.0
pool	373	1287_CM	0.3309319888232744	0.8563605442818168	16469940	5450430	6364644.0	0.26436781609195403	0.34328358208955223	87	23	67.0
pool	241	1021_AH	1.0	0.8546379437724129	4924464	4924464	5762047.0	1.0	0.1797752808988764	16	16	89.0
pool	419	1285_BK	1.0	0.8536115372246319	2954236	2954236	3460867.0	1.0	0.3333333333333333	3	3	9.0
pool	551	1220_U	0.5000208138996981	0.8446711947021127	10233546	5116986	6057962.0	0.5087719298245614	0.35802469135802467	57	29	81.0
pool	341	evo_1030719.037	0.33746553655095707	0.8424750845527588	11141514	3759877	4462894.0	0.3170731707317073	0.4262295081967213	82	26	61.0
pool	342	evo_1030719.003	0.17603905786477708	0.8396391974007371	23960552	4217993	5023578.0	0.15384615384615385	0.42424242424242425	182	28	66.0
pool	329	1021_L	0.9934432897154317	0.8379444656871612	4420662	4391677	5241012.0	0.9615384615384616	0.3048780487804878	26	25	82.0
pool	262	1048768	0.9753757951460638	0.8368173039320717	2862996	2792497	3337045.0	0.9827586206896551	0.5327102803738317	58	57	107.0
pool	258	1220_CK	0.35325449605822484	0.8272084240022723	9406295	3322816	4016903.0	0.4345991561181435	0.5852272727272727	237	103	176.0
pool	577	1036713	1.0	0.8253120857306818	3627070	3627070	4394786.0	1.0	0.5337423312883436	87	87	163.0
pool	440	1220_Z	1.0	0.823559839037118	4824206	4824206	5857748.0	1.0	0.4246861924686193	203	203	478.0
pool	170	1287_O	0.5002058062989759	0.8110575197002928	8901574	4452619	5489893.0	0.5	0.37142857142857144	26	13	35.0
pool	297	1048957	0.9838279598157483	0.8073822274911183	3408599	3353475	4153516.0	0.9901960784313726	0.4975369458128079	102	101	203.0
pool	666	1285_BY	0.5609006371235064	0.8034022530567385	6255616	3508779	4367400.0	0.4	0.37037037037037035	25	10	27.0
pool	334	1139_BW	0.330932643790411	0.8025044652689585	12760917	4223004	5262281.0	0.3275862068965517	0.30158730158730157	58	19	63.0
pool	34	1035948	1.0	0.8015959075998893	2596196	2596196	3238784.0	1.0	0.20212765957446807	19	19	94.0
pool	249	1036725	0.8627910291258183	0.7991673679917586	1964580	1695022	2120985.0	0.9375	0.5454545454545454	32	30	55.0
pool	505	1048954	1.0	0.794268389454922	3606351	3606351	4540469.0	1.0	0.27906976744186046	24	24	86.0
pool	485	evo_1052962.015	0.11963667525133062	0.79348850705099	17920717	2143975	2701961.0	0.09302325581395349	0.12698412698412698	86	8	63.0
pool	421	1285_AQ	1.0	0.7891032035352987	3475957	3475957	4404946.0	1.0	0.4	40	40	100.0
pool	110	1036581	1.0	0.77703946180755	3077593	3077593	3960665.0	1.0	0.4090909090909091	45	45	110.0
pool	406	1036560	1.0	0.7746113613355546	2133258	2133258	2753972.0	1.0	0.4895833333333333	47	47	96.0
pool	495	1139_C	0.34178309134089097	0.7582141215201411	14466292	4944334	6521026.0	0.32142857142857145	0.25471698113207547	84	27	106.0
pool	354	1286_BR	1.0	0.7451609117104563	4012462	4012462	5384692.0	1.0	0.2571428571428571	18	18	70.0
pool	195	evo_1036686.032	0.3636891318226776	0.7420484405026697	9468515	3443596	4640662.0	0.33043478260869563	0.7169811320754716	115	38	53.0
pool	708	1030749	0.9754051101398142	0.7410145156743153	3314469	3232950	4362870.0	0.9354838709677419	0.6170212765957447	31	29	47.0
pool	140	1036776	0.9404323697927977	0.7279282056621958	1888106	1775636	2439301.0	0.8679245283018868	0.4842105263157895	53	46	95.0
pool	697	evo_1030827.025	0.256321563347797	0.7124482748083615	12643431	3240784	4548799.0	0.2420091324200913	0.3164179104477612	438	106	335.0
pool	480	1220_Y	0.46157510095495274	0.7040245596252477	5498492	2537967	3604941.0	0.3783783783783784	0.6666666666666666	37	14	21.0
pool	548	1365_D	0.9488673388416686	0.6713724567867064	1973494	1872584	2789188.0	0.625	0.5	16	10	20.0
pool	128	1286_W	0.9728683107822383	0.6436711986865866	3225564	3138049	4875236.0	0.9090909090909091	0.2702702702702703	11	10	37.0
pool	465	1048582	1.0	0.6433157206259799	3567948	3567948	5546185.0	1.0	0.14285714285714285	3	3	21.0
pool	245	1049029	0.9190362875345982	0.627719457937089	2750862	2528142	4027503.0	0.75	0.6923076923076923	12	9	13.0
pool	658	1365_F	1.0	0.5493033917317395	2027336	2027336	3690740.0	1.0	0.2	6	6	30.0
pool	454	1365_G	1.0	0.5334397213776028	1960511	1960511	3675225.0	1.0	0.6	15	15	25.0
pool	129	1286_T	0.9435639084974099	0.5319664990801526	2661258	2511067	4720348.0	0.9578454332552693	0.6023564064801178	427	409	679.0
pool	455	1365_G	1.0	0.4530340319300179	1665002	1665002	3675225.0	1.0	0.04	1	1	25.0
pool	322	1048882	1.0	0.40041869575656525	3058591	3058591	7638482.0	1.0	0.09090909090909091	1	1	11.0
pool	391	1021_AR	0.2780449154083088	0.380916528975499	6264977	1741945	4573036.0	0.23684210526315788	0.3	38	9	30.0
pool	532	1286_T	0.9120689789303079	0.3725536761272686	1928125	1758583	4720348.0	0.9468085106382979	0.13107511045655376	94	89	679.0
pool	467	1048582	1.0	0.35176666483357477	1950963	1950963	5546185.0	1.0	0.7142857142857143	15	15	21.0
pool	357	1286_W	1.0	0.34288104206647635	1671626	1671626	4875236.0	1.0	0.02702702702702703	1	1	37.0
pool	612	evo_1036569.038	0.18790806690036665	0.2975865630297902	5363857	1007912	3386954.0	0.1568627450980392	0.2857142857142857	51	8	28.0
pool	510	1365_D	1.0	0.2667482435748325	744011	744011	2789188.0	1.0	0.2	4	4	20.0
pool	27	1052962	0.12451315927623255	0.23955551740863534	4819338	600071	2504935.0	0.14356435643564355	0.6170212765957447	404	58	94.0
pool	736	1030749	0.8861155801449415	0.23847008964282684	1174129	1040414	4362870.0	0.6923076923076923	0.19148936170212766	13	9	47.0
pool	285	1285_AP	0.9087904908387017	0.23646616836170797	1028566	934751	3953001.0	0.9	0.3118811881188119	70	63	202.0
pool	74	1287_CH	0.37640395054687953	0.2081307299488599	3605273	1357039	6520128.0	0.3620689655172414	0.19444444444444445	58	21	108.0
pool	350	1139_BU	0.8930196947052292	0.17021204414171315	707906	632174	3714038.0	0.7142857142857143	0.0847457627118644	7	5	59.0
pool	107	1048969	0.9416468566942895	0.16507490162629807	675165	635767	3851385.0	0.96	0.1415929203539823	50	48	339.0
pool	116	1285_CO	0.7569345054477011	0.15227681867859083	957927	725088	4761644.0	0.8666666666666667	0.19696969696969696	15	13	66.0
pool	436	1021_AH	0.08662944942179922	0.13747492861477875	9143969	792137	5762047.0	0.04342723004694836	0.4157303370786517	852	37	89.0
pool	709	1036776	0.5213701188029475	0.1364431859782782	638368	332826	2439301.0	0.4117647058823529	0.07368421052631578	17	7	95.0
pool	101	1035999	0.5098567996359133	0.13227432160149988	472415	240864	1820943.0	0.224	0.45161290322580644	125	28	62.0
pool	375	1220_U	0.4586452614571346	0.1319052513039864	1742255	799077	6057962.0	0.41379310344827586	0.14814814814814814	29	12	81.0
pool	369	1139_S	0.1328468714823328	0.13090090837431168	7946495	1055667	8064627.0	0.18333333333333332	0.13924050632911392	120	22	158.0
pool	411	1285_X	0.17347112440977566	0.12532165781381394	2890850	501479	4001535.0	0.08823529411764706	0.1	34	3	30.0
pool	364	1287_AT	0.13748717935535615	0.11968717986128609	5835315	802281	6703149.0	0.14022140221402213	0.24675324675324675	271	38	154.0
pool	416	1285_BK	1.0	0.1127899454096329	390351	390351	3460867.0	1.0	0.4444444444444444	4	4	9.0
pool	338	evo_1030719.011	0.1577753771761576	0.11093260979329465	3401925	536740	4838433.0	0.13333333333333333	0.12903225806451613	60	8	62.0
pool	452	1030713		0.10675115680612775	265077	265077	2483130.0		0.1	2	2	20.0
pool	502	1048954	0.9133112105035348	0.10456232605045866	519825	474762	4540469.0	0.9230769230769231	0.13953488372093023	13	12	86.0
pool	462	1036560	0.4915625556118033	0.10330932921612856	578789	284511	2753972.0	0.18181818181818182	0.020833333333333332	11	2	96.0
pool	111	1036611		0.09949848093778059	263408	263408	2647357.0		0.24	30	30	125.0
pool	661	1030839	0.7811133834925043	0.0918622342309343	746158	582834	6344653.0	0.5454545454545454	0.04838709677419355	11	6	124.0
pool	166	1021_A		0.0915393581165675	266870	266870	2915358.0		0.06818181818181818	3	3	44.0
pool	524	1285_CB	0.29760112114703574	0.09049944149374135	1532716	456138	5040230.0	0.3488372093023256	0.10638297872340426	43	15	141.0
pool	626	1048969	0.9261262094459873	0.08840170484124542	367627	340469	3851385.0	0.9607843137254902	0.14454277286135694	51	49	339.0
pool	732	1030839	0.06013616371348258	0.0865826704785904	9134886	549337	6344653.0	0.04230317273795535	0.2903225806451613	851	36	124.0
pool	653	1053046	0.9126658130805446	0.08531998642460432	502976	459049	5380322.0	0.75	0.11538461538461539	4	3	26.0
pool	489	1048768	0.8209538494257763	0.08328596108233483	338544	277929	3337045.0	0.7142857142857143	0.04672897196261682	7	5	107.0
pool	23	1285_BU	0.8690929194839683	0.07930967223870163	432299	375708	4737228.0	0.8888888888888888	0.0622568093385214	18	16	257.0
pool	302	1035948	0.8495196345535366	0.07682698197842153	292902	248826	3238784.0	0.9	0.09574468085106383	10	9	94.0
pool	515	1286_CA	0.11741614528637268	0.07456831631324978	3376614	396469	5316856.0	0.08860759493670886	0.07526881720430108	79	7	93.0
pool	628	1048969	0.4404883125200128	0.07143637938040472	624600	275129	3851385.0	0.5686274509803921	0.0855457227138643	51	29	339.0
pool	659	1139_V	0.40688756918526203	0.07121130244073799	747811	304275	4272847.0	0.3333333333333333	0.08333333333333333	6	2	24.0
pool	33	1048957	0.8121766429231196	0.06901333713412926	352938	286648	4153516.0	0.8928571428571429	0.12315270935960591	28	25	203.0
pool	694	1030827	0.29486626605767385	0.06385074364388343	953049	281022	4401233.0	0.3116883116883117	0.06349206349206349	77	24	378.0
pool	163	1021_AG	0.6469060672035254	0.062839749211764	381230	246620	3924586.0	0.25	0.25	4	1	4.0
pool	536	1287_AO	0.3266301483136736	0.062242408863386146	1117429	364986	5863944.0	0.2857142857142857	0.13636363636363635	42	12	88.0
pool	325	1036572		0.061980525289485645	178061	178061	2872854.0		0.1125	9	9	80.0
pool	73	1365_D	0.5871513432406322	0.06144906689688899	291906	171393	2789188.0	0.2727272727272727	0.15	11	3	20.0
pool	689	1030827	0.2607038452004832	0.06022017012050941	1016644	265043	4401233.0	0.25892857142857145	0.07671957671957672	112	29	378.0
pool	260	1285_BU	0.5870372990563676	0.05692822891361784	459395	269682	4737228.0	0.5263157894736842	0.07782101167315175	38	20	257.0
pool	88	1036713	0.6939234765636212	0.05500973198694999	348390	241756	4394786.0	0.8125	0.07975460122699386	16	13	163.0
pool	701	1139_BU		0.05309450253336127	212813	197195	3714038.0		0.0847457627118644	6	5	59.0
pool	396	1053007	0.41251809563084485	0.05254606032451113	931164	384122	7310196.0	0.4090909090909091	0.13636363636363635	22	9	66.0
pool	259	1285_BU	0.29363173907454226	0.05062749776873733	816785	239834	4737228.0	0.35555555555555557	0.0622568093385214	45	16	257.0
pool	445	1030785		0.05032085537366365	195211	144969	2880893.0		0.02564102564102564	4	1	39.0
pool	363	1139_BY	1.0	0.04975436832742361	329803	329803	6628624.0	1.0	0.07692307692307693	4	4	52.0
pool	362	1048948		0.04818453674385878	186266	186266	3865680.0		0.06349206349206349	4	4	63.0
pool	98	1285_BS		0.047847206636400644	255187	255187	5333373.0		0.07377049180327869	9	9	122.0
pool	679	1048867	0.8708923199375813	0.04688355829386505	381937	332626	7094726.0	0.8	0.14678899082568808	20	16	109.0
pool	473	1220_C	0.13417479727836729	0.04613222654186266	1509829	202581	4391312.0	0.0784313725490196	0.16666666666666666	51	4	24.0
pool	741	1287_AL	0.3451671794773331	0.04498747086684585	624987	215725	4795224.0	0.3157894736842105	0.08	19	6	75.0
pool	235	1220_BI	0.5171431287800669	0.043555334799537646	683685	353563	8117559.0	0.4117647058823529	0.06796116504854369	17	7	103.0
pool	621	1049071		0.04321456609188349	253583	214791	4970338.0		0.05128205128205128	4	2	39.0
pool	215	evo_1220_Q.030	0.20262077970527886	0.042937057467513626	1007868	204215	4756148.0	0.2	0.0625	15	3	48.0
pool	692	1030827	0.23784479165725803	0.0418812182858758	774997	184329	4401233.0	0.2638888888888889	0.05026455026455026	72	19	378.0
pool	665	1285_CO		0.04179102847671939	227246	198994	4761644.0		0.09090909090909091	7	6	66.0
pool	691	evo_1030827.025	0.23484177234852957	0.04154415264336806	804695	188976	4548799.0	0.24528301886792453	0.07761194029850746	106	26	335.0
pool	339	evo_1030719.005	0.11440242426933366	0.04062439150523572	1801780	206128	5073996.0	0.14705882352941177	0.06493506493506493	34	5	77.0
pool	482	1052962		0.0400649118639805	248460	100360	2504935.0		0.05319148936170213	10	5	94.0
pool	624	1048969		0.03951331793627487	152181	152181	3851385.0		0.07669616519174041	26	26	339.0
pool	668	1139_BK		0.03869193625604112	198897	183056	4731115.0		0.16129032258064516	11	10	62.0
pool	112	1035984		0.03818686318957895	106162	106162	2780066.0		0.09302325581395349	8	8	86.0
pool	230	1286_CO		0.03710980008257868	246644	165734	4466044.0		0.029411764705882353	6	2	68.0
pool	678	1220_D	0.8804299305914172	0.03700468662265312	342753	301770	8154913.0	0.9090909090909091	0.07633587786259542	22	20	262.0
pool	513	1285_AI	0.10954681620305468	0.03604084030431173	1694125	185586	5149325.0	0.075	0.0594059405940594	80	6	101.0
pool	298	1139_G	0.4660661226197949	0.03583087565439572	477900	222733	6216231.0	0.1	0.012658227848101266	10	1	79.0
pool	133	1030734	0.04107955244631945	0.035590737055834334	4355768	178933	5027516.0	0.05016447368421053	0.25102880658436216	1216	61	243.0
pool	257	1220_CK		0.03492118181594129	224205	140275	4016903.0		0.11363636363636363	33	20	176.0
pool	493	1287_CH	0.3469166710507178	0.03438674823561746	646282	224206	6520128.0	0.35714285714285715	0.046296296296296294	14	5	108.0
pool	734	1021_BA	0.49591889426304286	0.03253571810101821	290485	144057	4427657.0	0.4444444444444444	0.07017543859649122	9	4	57.0
pool	355	1285_AG		0.03235220540609526	284043	171873	5312559.0		0.07692307692307693	9	5	65.0
pool	590	1220_AZ	0.5759775428972448	0.032341601624600265	373334	215032	6648774.0	0.625	0.10752688172043011	16	10	93.0
pool	690	1030827	0.23677435310737982	0.030235845273358625	562033	133075	4401233.0	0.24074074074074073	0.06878306878306878	108	26	378.0
pool	542	1036776	0.18641830636040327	0.02993398518673997	391689	73018	2439301.0	0.1875	0.031578947368421054	16	3	95.0
pool	613	1035924		0.02958673516191175	27486	25802	872080.0		0.14	8	7	50.0
pool	519	1030833		0.029492906129197523	162110	162110	5496576.0		0.08333333333333333	8	8	96.0
pool	499	1286_AR	0.2413900011097743	0.02910193311352861	567683	137033	4708725.0	0.3125	0.04	16	5	125.0
pool	722	1049002	0.10257737338981648	0.02896804552240505	1389205	142501	4919248.0	0.07272727272727272	0.18604651162790697	220	16	86.0
pool	506	1286_AR	0.38245475781711746	0.028859192244184997	355310	135890	4708725.0	0.42857142857142855	0.048	14	6	125.0
pool	35	1139_BQ	0.5413960328437123	0.02831933397732457	342714	185544	6551849.0	0.6521739130434783	0.11029411764705882	23	15	136.0
pool	443	1220_Z		0.027744279883668604	162519	162519	5857748.0		0.056485355648535567	27	27	478.0
pool	284	1285_AP		0.02720490078297476	161715	107541	3953001.0		0.034653465346534656	10	7	202.0
pool	405	1049062		0.02712301917538571	90280	90280	3328538.0		0.061224489795918366	3	3	49.0
pool	498	1139_Q	0.36831496049995566	0.027007445368532352	484683	178516	6609881.0	0.4	0.07017543859649122	20	8	114.0
pool	640	1030803		0.026950812873650642	62648	62648	2324531.0		0.19444444444444445	14	14	72.0
pool	20	1220_D	0.11348314606741573	0.02693774905998384	1935750	219675	8154913.0	0.13107822410147993	0.2366412213740458	473	62	262.0
pool	591	1021_F		0.026717106300430487	163253	133869	5010610.0		0.057692307692307696	4	3	52.0
pool	84	1036797		0.02635180524208609	207831	115566	4385506.0		0.2222222222222222	12	4	18.0
pool	620	1036671		0.025621576095686913	68265	68265	2664356.0		0.1346153846153846	14	14	104.0
pool	450	1030956		0.025498668273231995	122263	107080	4199435.0		0.125	16	15	120.0
pool	669	1139_BK		0.025152844519737948	120620	119001	4731115.0		0.03225806451612903	3	2	62.0
pool	496	1220_M		0.025044068354851616	132002	132002	5270789.0		0.08045977011494253	7	7	87.0
